name,hidden_dim,num_layers,lr,dropout,bidirectional,window_size,ExactMatch,Macro F1,Micro F1,Duration,Device,Status,Focal_Alpha,Focal_Gamma,Loss_Type
LSTM-Small-LR1e4-W500,64,1,0.0001,0.3,True,500,97.52000000000017,45.91245039827544,62.500000000000014,288.9970815181732,cuda:1,Success,0.5,3.0,Focal
LSTM-Medium-LR1e3-W100,128,2,0.001,0.3,True,100,96.8700000000001,39.15681438541463,53.802816901408455,311.7798185348511,cuda:1,Success,0.75,5.0,Focal
LSTM-Medium-LR1e3-W100,128,2,0.001,0.3,True,100,96.76999999999991,40.05569167038413,53.781512605042025,313.2356584072113,cuda:1,Success,0.75,2.0,Focal
LSTM-Medium-LR1e3-W100,128,2,0.001,0.3,True,100,96.71999999999987,40.31466509363036,53.278688524590166,311.99753499031067,cuda:1,Success,0.75,3.0,Focal
LSTM-Medium-LR1e3-W100,128,2,0.001,0.3,True,100,96.78999999999992,40.101563416081156,53.16455696202532,312.9646372795105,cuda:1,Success,0.75,1.0,Focal
LSTM-Medium-LR1e3-W100,128,2,0.001,0.3,True,100,97.13000000000021,41.08159894058978,55.73770491803279,312.13785696029663,cuda:1,Success,0.5,5.0,Focal
LSTM-Medium-LR1e3-W100,128,2,0.001,0.3,True,100,96.97000000000014,38.72312771699274,53.687315634218294,315.65990471839905,cuda:1,Success,0.5,2.0,Focal
LSTM-Medium-LR1e3-W100,128,2,0.001,0.3,True,100,96.89999999999995,39.342091058940895,54.285714285714285,317.0335204601288,cuda:1,Success,0.5,3.0,Focal
LSTM-Medium-LR1e3-W200,128,2,0.001,0.3,True,200,96.92999999999988,40.90791795559359,55.74229691876751,471.97017526626587,cuda:1,Success,0.75,5.0,Focal
LSTM-Medium-LR1e3-W200,128,2,0.001,0.3,True,200,96.95999999999998,42.28007059896753,55.64971751412428,472.5075535774231,cuda:1,Success,0.75,2.0,Focal
LSTM-Medium-LR1e3-W200,128,2,0.001,0.3,True,200,96.93999999999991,42.68897025001658,56.100981767180926,472.3781063556671,cuda:1,Success,0.75,3.0,Focal
LSTM-Medium-LR1e3-W200,128,2,0.001,0.3,True,200,97.02999999999975,41.55972390589442,56.85997171145687,497.6559431552887,cuda:1,Success,0.75,1.0,Focal
LSTM-Medium-LR1e3-W200,128,2,0.001,0.3,True,200,97.09,41.90251944488604,56.85425685425686,549.6861686706543,cuda:1,Success,0.5,5.0,Focal
LSTM-Medium-LR1e3-W200,128,2,0.001,0.3,True,200,97.22000000000016,44.154220005646835,59.312320916905456,579.4440252780914,cuda:1,Success,0.5,2.0,Focal
LSTM-Medium-LR1e3-W200,128,2,0.001,0.3,True,200,97.20999999999961,43.79523681896083,57.979502196193266,713.6552560329437,cuda:1,Success,0.5,3.0,Focal
LSTM-Medium-LR1e3-W500,128,2,0.001,0.3,True,500,97.18999999999981,44.47830779574563,58.591549295774655,1409.7888786792755,cuda:1,Success,0.75,5.0,Focal
LSTM-Medium-LR1e3-W500,128,2,0.001,0.3,True,500,97.0000000000002,41.877932357767506,55.72842998585573,1410.1488552093506,cuda:1,Success,0.75,2.0,Focal
LSTM-Medium-LR1e3-W500,128,2,0.001,0.3,True,500,97.02000000000004,42.01613864632075,55.76102418207681,1409.204184293747,cuda:1,Success,0.75,3.0,Focal
