Name,Loss,Exact Match,Macro F1,Micro F1,Time
BestConfig-LSTM_WFL_Base,LSTM_WFL_Base,10.5282877482203,37.481745204717136,60.86131827391473,195.89704871177673
BestConfig-LSTM_WFL_Boosted,LSTM_WFL_Boosted,16.448107905582628,31.342664161012152,54.08111145162938,2207.0539581775665
BestConfig-Transformer_WFL_Boosted,Transformer_WFL_Boosted,8.130385912326709,17.141683176008023,41.4844754730847,199.55208230018616
