Name,Loss,Exact Match,Macro F1,Micro F1,Time
BestConfig-FocalLoss,FocalLoss,11.202697639565379,34.223749076782234,59.27040906676112,196.25836634635925
BestConfig-WeightedFocalLoss,WeightedFocalLoss,11.614837017609595,34.27028911004717,59.387637203928364,365.7300398349762
