Name,Loss,Exact Match,Macro F1,Micro F1,Time
BestConfig-NoMemory_AlpiEmbed_WFL,NoMemory_AlpiEmbed_WFL,12.588984638441383,44.34534803758221,63.869045189206844,386.406813621521
BestConfig-Memory_AlpiEmbed_WFL,Memory_AlpiEmbed_WFL,12.85125515174223,40.84288488528989,63.49269377382465,429.4999704360962
BestConfig-NoMemory_FeatSeq_WFL,NoMemory_FeatSeq_WFL,12.626451854627211,39.34618991701511,63.00413860261299,718.6692416667938
