Name,Loss,Exact Match,Macro F1,Micro F1,Time
BestConfig-WFL_Ensemble_LowThresh,WFL_Ensemble_LowThresh,7.418508804795793,42.403971530899845,61.8034665520699,1104.0045533180237
BestConfig-WFL_Ensemble,WFL_Ensemble,12.701386286998902,41.555061095679044,63.84976525821596,586.8354325294495
BestConfig-WFL_Memory,WFL_Memory,9.928812289246906,37.360285216506284,61.41712357654997,394.4063677787781
