Name,Loss,Exact Match,Macro F1,Micro F1,Time
BestConfig-Sigma60_Ensemble,Sigma60_Ensemble,26.722846441947528,65.46441624589133,77.39738376169394,7243.766169309616
BestConfig-Sigma60_Baseline,Sigma60_Baseline,26.666666666666522,62.84653635002011,76.3477577036899,779.4862680435181
BestConfig-Sigma60_Memory,Sigma60_Memory,28.22097378277151,62.63306674762366,76.78894555025497,860.4969692230225
