Name,Loss,Exact Match,Macro F1,Micro F1,Time
BestConfig-WFL_Ensemble_LowThresh,WFL_Ensemble_LowThresh,6.66916448107906,42.45689715392894,60.84661745301523,655.2657074928284
BestConfig-WFL_Ensemble,WFL_Ensemble,11.802173098538788,41.88619982181624,63.2919227198373,658.7742817401886
BestConfig-WFL_Memory_V2,WFL_Memory_V2,12.514050206069674,40.92858871456546,62.889350341145054,235.9678440093994
BestConfig-WFL_Memory_LowThresh,WFL_Memory_LowThresh,6.819033345822427,36.520286501922044,59.03357674434856,236.45865654945374
