Name,Loss,Exact Match,Macro F1,Micro F1,Time
BestConfig-EnsembleMemory_AlpiEmbed_WFL,EnsembleMemory_AlpiEmbed_WFL,9.928812289246887,48.67236467281476,63.7620719929763,1563.1709289550781
BestConfig-EnsembleMemory_FeatSeq_WFL,EnsembleMemory_FeatSeq_WFL,10.790558261521182,48.25394775412292,63.68355633545369,1571.2831406593323
BestConfig-EnsembleMemory_AlpiOneHot_WFL,EnsembleMemory_AlpiOneHot_WFL,8.43012364181343,45.154960971160655,61.30585652574181,1636.9595725536346
