Name,Loss,Exact Match,Macro F1,Micro F1,Time
BestConfig-WeightedFocalLoss,WeightedFocalLoss,10.041213937804432,37.251370882916575,59.63686548497002,195.62745547294617
BestConfig-FocalLoss,FocalLoss,14.949419258149133,19.59830053560632,52.997327224131354,366.4354016780853
BestConfig-CrossEntropy,CrossEntropy,13.675533907830694,17.383733073293044,55.262096774193544,196.3012340068817
