Name,Loss,Input_win,Output_win,Delta,Sigma,Exact Match,Macro F1,Micro F1,Time
M4_Embed_BCE_iw1720_ow480_s120,BCE,1720,480,0,120,70.84033613445371,47.676710243881196,58.087487283825034,2.815673589706421
M4_Embed_WCE_iw1720_ow480_s120,WCE,1720,480,0,120,55.12605042016806,37.10184430360978,46.148333930490864,3.2180252075195312
M4_Embed_WFL_iw1720_ow480_s120,WFL,1720,480,0,120,54.70588235294122,31.64577646086495,43.88465362943321,3.1516971588134766
