Name,Loss,Input_win,Output_win,Delta,Sigma,Exact Match,Macro F1,Micro F1,Time
M4_Embed_WCE_iw1720_ow480_s120,WCE,1720,480,0,120,33.69747899159661,15.023002164016965,20.58252427184466,4.075777769088745
M4_Embed_WFL_iw1720_ow480_s120,WFL,1720,480,0,120,27.310924369747937,13.397033646126413,18.375597206909227,3.8944270610809326
