Name,Loss,Input_win,Output_win,Delta,Sigma,Exact Match,Macro F1,Micro F1,Time
M4_Embed_BCE_iw1720_ow480_s120,BCE,1720,480,0,120,75.4621848739497,56.141342307333,65.38049303322616,2.5353586673736572
M4_Embed_WCE_iw1720_ow480_s120,WCE,1720,480,0,120,56.47058823529414,41.84225514389064,48.21092278719398,2.906987190246582
M4_Embed_WFL_iw1720_ow480_s120,WFL,1720,480,0,120,37.14285714285712,28.13951785734108,34.7407803313736,2.9519457817077637
