Name,Loss,Input_win,Output_win,Delta,Sigma,Exact Match,Macro F1,Micro F1,Time
M4_Embed_BCE_iw1720_ow480_s120,BCE,1720,480,0,120,76.89075630252117,59.01996029673716,68.24797843665768,2.5313920974731445
M4_Embed_WCE_iw1720_ow480_s120,WCE,1720,480,0,120,56.13445378151257,41.757005049412,47.951897782788414,2.9496917724609375
M4_Embed_WFL_iw1720_ow480_s120,WFL,1720,480,0,120,39.24369747899164,28.31725067027529,35.790627569197035,3.003406524658203
