Name,Loss,Input_win,Output_win,Delta,Sigma,Exact Match,Macro F1,Micro F1,Time
M4_Embed_WCE_iw1720_ow480_s120,WCE,1720,480,0,120,33.69747899159661,15.023002164016965,20.58252427184466,3.877405881881714
M4_Embed_WFL_iw1720_ow480_s120,WFL,1720,480,0,120,27.310924369747937,13.397033646126413,18.375597206909227,3.939326763153076
